CUSTOMER_ID,REGION,AGE,PARENT,OCCUPATION,MOBILE_APP_USER,CARD_COLOUR,CREDIT_LIMIT,SPEND_M1_TRAVEL,SPEND_M1_GROCERY,SPEND_M1_OTHER,SPEND_M2_TRAVEL,SPEND_M2_GROCERY,SPEND_M2_OTHER,SPEND_M3_TOTAL
298,England,31,1,Employed,1,Red,500,0,87.04,31.47,69.17,93.41,33.16,212.54
299,England,51,0,Employed,1,Black,1000,275.33,42.58,168.32,236.36,31.4,28.07,291.68
300,England,44,0,Student,1,Black,250,3.88,13.22,1.88,4.95,16.85,2.39,22.81
301,England,35,1,Employed,1,Black,500,0,142.03,24.33,0,122.85,65.84,132.66
302,England,44,0,Self-employed,0,Red,500,18.31,10.43,52.83,48.48,17.69,35.21,132.28
303,England,70,0,Retired,0,Black,500,22.57,2.62,142.76,15.55,41.23,9.78,197.48
304,England,42,0,Employed,1,Red,1000,73.15,30.33,63.07,79.65,33.03,68.67,86.25
305,Northern Ireland,51,1,Unemployed,0,Blue,500,24.44,29.8,26.13,10.56,12.88,11.29,67.39
306,England,29,1,Employed,1,Red,500,45.46,100.83,7.32,116.64,81.26,33.45,194.68
307,England,54,0,Retired,0,Blue,250,16.65,38.9,12.46,13.83,32.32,10.35,36.83
308,England,18,0,Student,1,Black,250,36.37,0,0,0,0,0,26.5
309,England,41,0,Employed,1,Blue,1000,92.64,45.08,38.03,100.66,48.98,41.32,154.41
310,England,35,1,Unemployed,1,Red,250,37.32,68.04,10.57,38.94,51.74,13.88,102.25
311,England,71,0,Employed,1,Black,250,0,25.93,0,14.78,35.73,66.07,157.48
312,England,47,0,Self-employed,0,Black,250,10.71,22.66,4.14,5.54,11.71,2.14,44.69
313,England,53,1,Employed,1,Red,500,0,128.08,119.47,33.6,135.59,46.15,168.85
314,England,24,1,Student,1,Black,250,24.88,62.96,7.57,0,52.76,8.27,87.96
315,England,43,0,Employed,1,Black,250,0,8.62,25.76,56.72,23.63,36.63,68.32
316,England,46,0,Unemployed,1,Black,250,3.17,8.13,3.82,14.35,36.77,17.27,0
317,Wales,40,0,Employed,1,Blue,250,0,7.12,13.75,0,10.73,22.43,17.44
318,England,69,0,Employed,0,Red,250,69.8,0,83.18,32.1,0,47.98,146.51
319,England,41,0,Student,1,Red,1000,18.76,0,56.61,13.85,86.22,145.73,379.35
320,England,24,1,Student,1,Red,1000,80.61,269.07,6.8,113.05,275.19,28.98,361.39
321,Scotland,53,0,Self-employed,0,Blue,250,6.51,13.62,0.07,2.25,4.71,1.68,34.28
322,England,34,0,Employed,1,Red,500,113.61,53.7,3.61,72.8,68.61,62.11,77.94
323,Scotland,37,0,Unemployed,1,Black,500,33.08,37.83,32.82,6.5,7.44,6.45,47.53
324,England,66,0,Employed,1,Red,250,0,37.05,30.18,0,39.19,23.54,147.96
325,England,67,0,Student,1,Red,250,61.59,4.8,66.89,27.8,23.89,77.62,84.5
326,Wales,32,0,Self-employed,1,Blue,250,15.25,23.98,6.34,12.81,20.14,5.32,56.04
327,England,19,0,Employed,1,Red,500,26.8,25.7,31.43,7.71,7.39,9.04,120.68
328,England,40,0,Employed,1,Red,250,73.23,35.62,43.54,70.72,41.31,3.95,105.9
329,England,61,0,Retired,0,Black,1000,32.3,17.1,17.17,36.17,19.15,19.22,71.79
330,England,50,0,Employed,1,Red,500,72.45,9.2,13.45,82.18,20.37,71.52,127.71
331,England,50,0,Employed,1,Red,250,0,19.08,52.67,61.17,21.99,45.13,102.49
332,England,39,1,Employed,1,Red,500,40.89,129.94,27.72,0,115.81,71.61,245.54
333,England,34,1,Employed,1,Red,1000,77.62,54.08,44.9,61.12,42.59,35.36,105.01
334,England,50,1,Employed,1,Red,500,46.97,120.14,18.98,14.82,109.48,109.82,121.81
335,England,24,0,Student,1,Red,250,11.15,24.31,7.62,2.1,4.57,1.43,18.3
336,England,58,0,Student,0,Black,250,63.07,31.78,11.98,48.9,27.7,23.27,62.89
337,England,44,0,Employed,0,Black,1000,130.1,44.34,73.61,25,8.52,14.15,261.63
338,England,51,0,Retired,1,Blue,250,10.88,20.2,6.63,19.15,35.54,11.66,26.04
339,England,45,0,Student,1,Black,1000,149.22,0,159.07,133.6,82.66,116.68,361.18
340,England,62,0,Self-employed,1,Black,250,3.25,8.14,4.15,6.82,17.08,8.71,20.91
341,Wales,39,1,Employed,1,Blue,500,109.1,81.68,71.95,80.92,96.28,58.12,151.8
343,England,52,1,Employed,1,Black,500,7.71,123.58,19.82,103.4,91.95,56.28,187.15
344,England,39,1,Employed,1,Red,1000,289.06,288.2,135.19,87.22,267.96,21.53,432.13
345,England,50,1,Employed,1,Red,250,0,76.16,63.36,0,61.25,41.46,113.06
346,England,52,1,Employed,0,Blue,500,7.1,13.8,39.04,24.81,48.21,20.17,107.82
347,England,41,0,Self-employed,1,Red,250,8.7,15.23,8.6,17.98,31.47,17.77,10.18
348,England,52,1,Student,0,Black,500,94.15,99.43,93.94,33.97,85.68,104.36,127.37
349,England,50,0,Student,1,Black,500,38.6,56.61,56.6,26.52,70.27,16.55,210.06
350,England,56,0,Retired,0,Black,500,0,0,0,0,0,0,0
351,England,32,1,Student,1,Red,500,88.91,112.43,24.63,52.39,87.35,2.67,160.84
352,England,78,1,Retired,1,Red,250,46.31,60.93,55.2,37.31,51.07,65.89,86.04
353,England,52,0,Retired,0,Red,250,0,0,0,5.72,11.86,4.8,16.61
354,England,60,0,Self-employed,0,Black,250,2.83,4.47,1.55,8.02,12.65,4.4,22.67
355,England,56,0,Student,1,Red,500,7.1,35.71,47.41,0,40.99,52.68,113.42
356,England,32,1,Employed,1,Red,250,67.93,62.76,21.66,71.79,65.01,23.53,115.48
357,England,71,0,Employed,0,Red,250,54.24,3.51,56.12,23.11,23.44,31.44,139.5
358,England,20,0,Self-employed,0,Black,250,3.48,7.58,2.57,9.37,20.41,6.93,0.65
359,England,44,1,Employed,1,Red,500,78.18,99.89,7.63,93.37,76.32,11.21,203.29
360,Scotland,41,0,Employed,1,Red,500,0,38.16,26.79,30.96,61.4,9.54,91.12
361,England,56,0,Employed,0,Black,250,40.69,3.81,29.39,34.23,13.45,50.64,46.35
362,England,50,1,Employed,0,Black,1000,45.52,289.43,88.52,148.08,241.89,200.27,370.3
363,England,61,0,Unemployed,1,Red,250,41.41,16.38,59.6,56.88,31.15,45.78,109.87
364,England,97,1,Self-employed,0,Blue,250,4.97,9.5,3.12,6.89,13.17,4.33,24.01
365,England,55,0,Employed,0,Red,500,37.52,1.41,66.37,56.84,24.91,140.28,160.8
366,England,67,0,Retired,1,Black,500,13.22,19.82,128.73,99.3,22.61,16.4,274.46
367,Scotland,51,0,Employed,0,Red,500,64.53,74.46,26.01,17.01,19.62,10.83,92.38
368,England,43,1,Employed,1,Red,250,0,42.68,40.16,2.57,48.26,18.21,105.11
369,England,43,0,Employed,1,Red,250,52.24,0,26.02,31.58,19.03,14.12,81.02
370,England,42,0,Self-employed,1,Red,250,0.5,36.31,13.86,0,0,0,58.78
371,Wales,58,0,Retired,1,Blue,500,31.57,47.06,42.67,13.25,19.75,17.91,0.58
372,Scotland,48,0,Employed,1,Black,250,0,28.99,6.25,67.69,27.63,46.65,96.58
373,England,50,0,Unemployed,1,Red,1000,71.22,68.96,0,94.02,113.32,85.69,330.03
374,England,48,0,Unemployed,0,Black,1000,0,6.21,109.75,0,27.94,50.68,209.86
375,England,47,1,Student,1,Black,500,64.46,101.23,0,98.07,79.36,75.52,117.98
376,England,62,0,Employed,1,Black,500,138.56,70.61,154.3,127.09,81.48,10.03,305.33
377,England,40,0,Employed,1,Red,1000,50.08,136.4,0,196.96,121.56,0,286.51
378,England,50,1,Employed,0,Black,1000,3.32,188.95,59.01,148.14,148.8,169.17,227.03
379,England,26,1,Employed,1,Red,500,51.44,0,31.37,21.81,75.86,19.15,97.84
380,England,40,0,Student,0,Red,1000,93.98,77.6,75.69,197,84.47,38.56,349.25
381,England,58,0,Self-employed,1,Black,250,13.39,20.49,8.12,0,0,0,48.48
382,Scotland,40,0,Employed,1,Black,1000,49.1,13.22,52.46,118.82,18.59,77.26,171.01
383,England,74,0,Employed,1,Red,500,75.14,48.27,0,115.29,63.34,116.88,138.05
384,England,64,1,Student,1,Red,1000,212.91,292.56,177.55,266.49,0,213.73,250.78
385,England,53,1,Employed,1,Black,250,4.81,42.58,14.13,4.21,51.33,67.46,139.18
386,England,34,1,Student,1,Black,500,0,86.65,22.87,0,91.56,4.06,28.18
387,England,51,1,Retired,1,Blue,500,17.82,25.73,23.91,12.18,17.59,16.34,65.2
388,England,46,0,Employed,0,Red,1000,24.87,63.22,14.15,213.21,62.91,64.41,296.11
389,Wales,41,0,Student,1,Blue,250,68.81,3.72,18,36.23,9.63,16.18,89.33
390,England,37,1,Self-employed,0,Red,250,62.57,52.79,28.07,49.82,55.49,23.38,93.22
391,England,57,0,Unemployed,0,Black,500,26.37,14.18,69.48,16.05,15.66,7.35,173.6
392,England,72,0,Employed,1,Red,250,52.14,2.84,16.79,50.62,5.17,99,161.92
393,England,51,0,Self-employed,1,Red,1000,69.41,44.58,33.98,94.42,60.64,46.23,11.6
394,England,37,0,Self-employed,1,Blue,500,36.43,66.92,54.02,9.85,18.09,14.6,51.71
395,England,56,1,Unemployed,1,Red,1000,0,231.03,203.2,250.41,213.91,48.6,574.59
396,England,59,0,Employed,1,Black,500,58.57,29.94,34.07,25.79,23.13,0,102.03
397,England,53,1,Unemployed,1,Red,500,21.88,109.84,89.51,49.66,99.76,36.77,177.21
398,England,24,0,Student,1,Black,250,8.68,21.67,0,23.4,33.24,5.68,84.59
399,England,47,1,Unemployed,1,Black,250,6.46,13.88,5.75,0.93,1.99,0.82,38.18
400,England,26,0,Employed,1,Red,250,25.58,23.75,14.72,51.13,26.61,9.04,66.54
401,England,55,0,Employed,1,Red,500,145.27,45.38,97.91,117.69,61.92,44.49,287.4
402,Scotland,40,0,Employed,1,Red,500,106.89,25.74,64.88,48.15,31.28,66.33,137.06
403,England,20,1,Unemployed,1,Red,250,7.15,17.93,6.65,18.86,8.77,3.25,26.54
404,England,64,0,Retired,0,Black,250,15.9,8.22,1.39,5.22,11.01,10.37,22.25
405,England,37,1,Student,1,Red,250,5.44,13.02,2.13,10.23,24.5,4.01,47.87
406,England,27,0,Unemployed,1,Red,250,52.74,32.59,12.47,54.18,38.36,10.4,48.31
407,England,24,0,Student,1,Blue,250,3.65,9.31,4.45,6.03,15.37,7.36,18.61
408,Wales,40,1,Employed,1,Blue,250,0,65.39,21.1,67.04,53.49,28.9,111.87
409,England,58,1,Employed,1,Red,500,10.01,118.4,13.06,20.6,127.96,74.29,212.18
410,England,31,1,Student,1,Red,500,0,0,2.09,0,0,29.37,18.23
411,England,32,1,Employed,1,Red,1000,196.34,205.47,81.97,88.29,191.61,54.51,392.41
412,Northern Ireland,52,0,Employed,0,Red,500,135.59,43.95,3.47,77.94,45.06,94.04,248.67
413,England,31,1,Employed,1,Red,250,9.5,0,19.08,0,0,12.47,5.16
414,England,55,0,Retired,1,Black,250,17.22,0,0,16.57,25.24,5.09,20.94
415,England,66,0,Employed,1,Black,1000,0,145.66,42.06,0,195.27,230.47,413.54
416,England,41,0,Student,0,Black,500,29.47,31.78,22.67,4.15,4.48,3.2,72.97
417,England,40,1,Employed,1,Black,500,107.86,82.12,58.76,36.67,63.99,64.27,230.28
418,England,46,0,Student,1,Black,500,2.54,3.5,4.67,22.72,31.33,41.76,10.07
419,England,55,1,Employed,1,Red,250,0,50.55,61.63,0,42.89,72.6,146.15
420,England,47,0,Employed,1,Red,1000,24.81,137.94,35.26,0,126.99,189.79,342.15
421,England,23,0,Student,1,Black,250,0,2.89,0,0,2.35,0,56.96
422,England,47,0,Self-employed,1,Red,250,40.49,10.27,7.13,42.06,8.69,0,51.69
423,England,25,0,Employed,1,Red,250,6.95,21.61,11.92,5.99,6.76,10.28,21.66
424,Wales,57,1,Student,0,Blue,500,50.31,83.73,74.73,82.97,86.16,66.68,165.75
425,England,58,1,Employed,0,Red,250,19.06,41.46,28.42,48.7,30.84,56.82,131.13
426,England,46,0,Unemployed,1,Black,250,2.66,5.12,2.3,0.6,1.16,20.86,30.21
427,England,41,0,Student,1,Black,1000,183.5,25.94,51.77,255.95,80.92,145.73,320.62
428,England,50,1,Employed,1,Black,1000,294.21,235.21,242.57,121.95,194.11,66.63,441.89
429,England,34,1,Student,0,Red,250,34.88,45.83,0,48.17,52.32,0,79.78
430,England,82,0,Retired,1,Black,250,33.83,7.91,33.31,0,6.3,10.46,48.69
431,England,29,1,Student,1,Red,250,73.4,61.03,5.31,42.46,53.39,5.84,95.38
432,England,69,0,Student,1,Black,1000,0,121.12,20.04,0,138.37,233.12,388.83
433,England,55,1,Employed,1,Red,250,29.11,59.11,61.15,36.76,52.63,60.68,79.48
434,England,40,0,Employed,0,Red,1000,29.44,15.99,16.09,80.99,44,44.25,36.91
435,England,46,0,Self-employed,1,Blue,250,9.86,18.38,7.5,7.58,14.13,5.76,25.98
436,England,32,0,Employed,0,Red,250,38.57,0,9.27,31.36,0,21.11,35.82
437,England,35,0,Employed,1,Black,250,59.01,37.6,6.06,50.77,47.87,23.27,91.26
438,England,42,0,Student,1,Blue,500,12.06,11.05,9.16,25.11,23.02,19.09,76.17
439,England,62,0,Employed,0,Red,250,35.5,25.82,32.46,12.23,21.32,61.28,31.34
440,England,45,0,Student,1,Red,250,6.94,18.52,3.45,1.65,4.41,0.82,16.51
441,England,46,0,Employed,1,Red,250,17.6,27.84,10.2,34.06,42.18,53.8,91.21
442,England,56,0,Retired,0,Blue,500,18.81,27.31,13.28,27.5,39.92,19.42,35.58
443,England,26,0,Unemployed,1,Blue,500,11.58,23.54,11.65,14.21,28.88,14.29,42
444,Scotland,39,0,Student,1,Red,250,7.95,25.25,3.04,0,0,0,58.59
445,England,54,1,Employed,1,Red,250,39.54,68.16,44.91,44.92,50.61,31.8,91.42
446,England,60,0,Unemployed,0,Black,250,2.28,7.35,2.64,4.46,14.4,5.17,3.11
448,Scotland,57,0,Employed,1,Black,250,29.81,23.21,17.71,14.94,22.68,34.49,139.02
449,England,41,0,Employed,1,Black,1000,275.91,41.5,108.33,110.51,105.91,118.49,403.9
450,England,36,1,Student,1,Red,500,60.5,108.58,44.54,113.83,111.54,57.02,175.45
451,England,29,1,Student,1,Red,500,28.37,125.58,17.37,74.38,121.32,15.6,223.58
452,England,49,0,Employed,0,Red,500,71.31,21.45,5.19,75.96,15.85,40.07,149.42
453,England,41,1,Employed,1,Red,1000,17.24,292.07,125.66,121.03,303.36,130.23,318.38
454,England,18,0,Student,1,Red,1000,204.35,97.97,0,254.19,109.99,0,202.61
455,England,33,1,Employed,1,Red,250,70.53,72.79,18.4,64.35,57.33,14.08,89.79
456,England,39,0,Student,0,Blue,1000,127.13,39.33,67.43,30.25,9.36,16.05,90.02
457,England,27,1,Student,1,Black,500,17.3,152.47,0,52.12,154.01,0,167.99
458,England,57,0,Retired,1,Red,500,34.12,50.43,4.29,9.76,14.43,33.87,119.94
459,England,34,0,Unemployed,0,Black,250,8.36,12.01,0,4.86,6.99,0,12.99
460,Wales,53,0,Unemployed,0,Blue,1000,155.81,77.39,44.96,70.6,63.59,96.84,269.6
461,England,58,1,Student,1,Black,250,30.68,51.05,0,19.55,48.44,0,70.28
462,England,59,0,Employed,0,Red,250,0.27,13.48,12,0,20.49,14.72,124.72
463,England,43,1,Employed,1,Red,250,10.78,53.82,35.06,16.59,55.37,5.77,83.56
464,England,40,1,Employed,1,Red,250,34.25,44.23,31.86,59.27,54.13,21.09,119.87
465,England,33,1,Student,1,Red,250,4.65,7.41,1.8,12.02,19.15,4.64,18.33
466,England,65,0,Student,1,Red,500,56.12,3.6,116.79,24.46,13.08,46.8,156.38
467,England,40,0,Student,1,Blue,250,14.05,27.35,11.72,8.16,15.89,6.81,23.03
468,England,49,0,Employed,1,Black,500,72.91,76.18,45.43,92.06,95.55,43.75,243.46
469,England,42,0,Unemployed,1,Red,500,0,0,0,0,0,0,0
470,Northern Ireland,71,0,Retired,0,Red,500,11.35,19.74,12.31,17,29.57,18.43,20.68
471,England,37,1,Employed,1,Black,500,130.54,120.26,13.59,95.97,123.45,40.77,269.05
472,England,69,0,Unemployed,0,Red,250,12.74,25.44,25.22,32.15,40.2,3.62,93.07
473,England,59,1,Self-employed,0,Red,500,31.28,117.65,64.52,0,129.23,3.84,204.25
474,England,62,0,Retired,1,Black,500,69.06,70.78,75.22,0,65.37,150.06,197.43
475,England,59,0,Retired,1,Blue,500,0,0,0,39.18,51.51,31.45,59.43
476,England,32,0,Employed,1,Black,500,13.94,47.75,16.54,57.21,40.59,13.08,86.4
477,England,36,1,Student,1,Black,500,4.64,141.89,12.44,102.39,111.34,20.88,156.09
478,England,22,1,Student,1,Black,500,131.81,80.81,6.04,98.02,84.22,11.75,162.77
479,Scotland,34,0,Student,1,Blue,500,28.75,34.17,31.92,19.23,22.86,21.35,100.46
480,Scotland,34,1,Employed,1,Red,1000,0,0,19.25,0,236.46,88.96,241.62
481,Scotland,51,0,Self-employed,1,Red,250,7.29,21.79,6.82,12.3,36.74,11.5,38.22
482,England,23,1,Student,1,Black,250,36.1,44.55,2.64,60.82,40.81,7.92,80.42
483,England,59,1,Employed,1,Black,250,54.33,0,30.56,58.26,42.48,80.7,108.44
484,Scotland,65,0,Self-employed,1,Black,1000,26.77,17.51,19.14,83.9,54.88,55.86,92.26
485,Scotland,43,1,Employed,1,Red,1000,22.54,150.34,160.08,188.82,142.83,47.74,394.65
486,England,52,0,Employed,1,Black,1000,0,0,0,0,159.12,0,178.94
487,England,69,0,Employed,1,Red,1000,212.49,82.44,396,0,86.4,178.68,172.34
488,England,67,0,Employed,1,Black,250,21.07,7.43,7.17,54.6,24.53,97.02,84.94
489,England,33,0,Employed,1,Red,250,36.78,0.87,28.38,37.69,6.1,13.82,49.96
490,Northern Ireland,43,0,Employed,1,Red,250,31.04,23.63,15.37,0,24.08,49.5,63.77
491,England,33,1,Employed,0,Red,250,53.78,58.54,7.35,54.61,59.97,3.4,97.63
492,England,33,1,Employed,1,Red,500,89.53,125.71,46.71,112.52,116.91,59.4,187.97
493,Northern Ireland,45,1,Unemployed,1,Red,1000,196.47,197.2,149.58,221.62,190.06,86.57,473.49
494,England,42,0,Unemployed,0,Blue,500,23.3,28.06,13.78,28.7,34.56,16.97,64.98
495,England,32,0,Unemployed,1,Black,250,0,33.13,0,0,0,0,32.77
496,Wales,57,0,Employed,1,Blue,250,70.79,0,0,32.11,15.71,71.26,90.35
497,England,57,0,Retired,0,Black,250,5.02,12.87,2.98,1.68,4.32,1,38.47
498,England,37,1,Employed,0,Red,500,10.58,139.5,10.86,0,134.52,51.46,122.91
499,England,36,1,Student,1,Red,250,33.77,50.06,2.16,13.75,39.79,0.86,65.02
500,England,51,1,Employed,1,Red,500,52.78,94.23,85.85,25.61,77.61,122.16,254.87
501,England,30,1,Employed,1,Red,250,51.87,73.68,21.84,65.83,54.41,15.66,124.78
502,England,38,0,Student,1,Black,500,23.28,23.42,16.36,8.94,8.99,6.28,30.4
503,England,49,0,Student,1,Red,1000,0,113.24,0,65.39,89.69,0,316.82
504,England,58,1,Employed,1,Black,250,72.26,41.76,20.88,30.18,46.77,79.2,157.46
505,Wales,37,0,Self-employed,1,Blue,250,4.99,8.81,3.12,8.98,15.85,5.61,15.24
506,England,28,1,Student,1,Blue,1000,23.15,11.86,8.88,89.03,45.6,70.96,129.96
507,England,23,0,Student,1,Blue,500,10.77,18.42,13.74,19.87,33.99,25.35,42.12
508,England,51,0,Retired,1,Black,250,5.08,14.94,5.58,1.85,5.43,2.03,29.3
509,England,67,0,Retired,1,Black,250,45.44,20.92,66.04,44.32,33.64,9.3,107.27
510,Wales,54,0,Retired,0,Black,250,0,23.08,0,0,10.25,0,11.04
511,England,60,0,Retired,1,Black,500,73.15,39.83,0,90.16,69.29,2.21,266.44
512,England,57,0,Unemployed,0,Red,250,11.88,25.21,6.95,30.06,19.33,17,110.29
513,England,56,0,Unemployed,1,Red,250,62.75,25.69,5.53,34.83,35.59,4.54,69.95
514,England,48,1,Student,1,Red,250,6.71,41,2.2,21.39,49.26,0,56.33
515,England,60,0,Self-employed,1,Red,1000,101.17,21.74,305.52,95.85,55.51,291.52,223.03
516,England,45,1,Unemployed,0,Black,1000,133.35,287.99,15.71,194.23,238.19,125.17,377.65
517,England,40,1,Student,1,Red,500,70.57,96.79,0,117.93,80.66,17.69,172.42
518,England,23,0,Employed,1,Red,1000,38.56,18.65,20.18,45.85,22.17,24,146.49
520,England,39,1,Unemployed,1,Red,250,0,57.63,12.64,25.76,58.15,23.06,111.54
521,England,43,1,Employed,1,Black,500,0,124.05,66.15,102.26,108.7,30.74,194.54
523,England,55,0,Retired,0,Red,250,7.41,13.2,3.39,0,0.01,0,22.94
524,England,65,0,Retired,0,Blue,1000,0,0,0,0,0,0,0
525,England,73,0,Unemployed,1,Red,250,4.89,0,0,15.36,0,42.62,47.28
526,Wales,31,1,Employed,1,Blue,250,4.94,58.7,12.78,34.63,51.26,7.09,64.66
527,England,35,1,Student,1,Red,250,71.16,64.81,16.11,50.94,54.08,6.47,91
528,England,69,0,Self-employed,1,Black,250,14.08,11.88,56.87,7.24,19.6,97.15,57
529,England,35,1,Employed,0,Red,250,11.17,68.96,3.91,10.83,63.64,29.21,113.72
530,Wales,42,1,Self-employed,0,Blue,500,114.36,0,43.79,122.94,0,22.1,86.19
531,England,45,1,Unemployed,1,Black,500,134.72,155.82,23.41,92.56,132.31,32.16,193.36
532,England,33,1,Employed,1,Red,500,144.62,0,0,55.45,119.39,0,169.57
533,England,55,0,Employed,1,Black,250,50.89,17.6,31.49,19.76,24.76,9.77,113.37
534,England,42,0,Employed,0,Blue,500,2.98,2.78,2.26,24.28,22.65,18.42,82.18
535,England,53,1,Unemployed,1,Black,250,3.75,76.94,17.12,31.71,0,13.36,113.49
536,England,35,1,Employed,1,Red,500,20.09,130.34,54.7,101.62,131.35,26.11,210.05
537,England,50,1,Employed,1,Red,250,47.15,0,33.5,29.18,0,15.17,32.34
538,England,49,0,Employed,1,Black,250,0,9.38,16.41,26.69,0,37.87,67.93
539,England,24,1,Unemployed,1,Black,250,11.3,31.61,13.64,11.22,31.38,13.54,38.8
540,England,32,0,Student,0,Blue,250,4.08,9.57,2.53,15.38,36.08,9.55,6.43
541,England,33,1,Employed,1,Red,500,103.43,85.24,0,101.93,88.07,0,156.37
542,Northern Ireland,35,0,Unemployed,1,Blue,250,18.79,21.14,3.61,11.85,13.34,2.28,14.3
543,England,64,0,Student,0,Red,1000,0,18.4,0,186.75,80.52,0,285.27
545,England,59,1,Employed,0,Black,500,48.88,112,31.1,117.32,110.47,98.61,296.07
546,England,23,1,Self-employed,1,Red,500,35.76,34.37,31.46,0,0,0,113.01
547,England,70,0,Retired,0,Red,250,6.92,12.34,4.01,0,0,0,27.52
548,England,45,0,Employed,0,Black,250,0,17.28,12.9,61.08,25.14,35.94,100.86
549,Scotland,38,1,Unemployed,1,Black,1000,0,156.62,109.92,235.6,156.61,67.95,315.92
550,England,29,1,Student,0,Black,250,74.23,47.12,4.61,44.71,40.71,1.83,80.37
551,England,35,0,Student,1,Black,250,53.02,23.88,26.93,47.94,25.04,7.02,112.64
552,England,56,0,Self-employed,0,Blue,250,2.65,12.71,4.28,4.1,19.72,6.63,57.58
553,England,49,1,Employed,1,Red,1000,11.79,207.83,70.54,83.45,238.77,41.48,301.17
554,England,55,0,Employed,0,Red,250,0,0,2.03,0,17.67,26.12,118.47
555,England,51,1,Employed,0,Red,250,72.33,39.33,2.12,48.35,29.46,36.52,98.54
556,England,60,0,Retired,1,Blue,500,31.79,51.28,27.64,17.11,27.6,14.88,96.31
557,Northern Ireland,32,0,Student,1,Red,250,6.71,15.73,7,2.35,5.5,9.52,25.95
558,England,51,0,Retired,1,Red,250,4.94,10.29,2.42,14.79,30.81,7.25,38.63
559,England,23,1,Employed,1,Red,250,6.61,0,6.9,28.98,57.6,7.05,91.63
560,England,56,0,Retired,1,Black,500,0,0,0,35.55,35.52,16.59,5.39
561,England,65,0,Student,1,Red,250,61.29,26.94,5.64,19.18,24.38,12.37,98.13
562,England,44,0,Student,1,Black,250,7.4,15.41,6.83,5.98,12.44,5.51,28.37
563,Scotland,66,0,Retired,1,Red,500,18.76,19.84,18.64,21.32,22.55,21.19,50.42
564,England,44,0,Student,1,Red,250,21.97,31.72,14.12,43.07,39.9,33.11,105.29
565,England,52,0,Unemployed,1,Blue,250,8.09,22.95,10.2,0.23,0.65,0.29,43.02
566,England,56,0,Retired,0,Black,250,13.87,30.66,13.45,0,0,0,72.9
567,England,67,0,Retired,1,Red,250,0,0,84.8,26.6,0,64.63,10.8
569,England,20,1,Student,1,Red,500,48.22,133.95,2.47,53.04,125.11,5.85,133.7
570,Scotland,57,1,Employed,0,Blue,250,8.81,18.19,5.7,10.72,22.13,6.93,29.64
571,Scotland,66,1,Unemployed,0,Red,250,8.41,15.02,6.03,1.58,2.83,1.13,35.08
572,England,42,1,Employed,0,Red,500,0,89.61,38.7,122.73,105.78,15.75,216.93
573,England,57,1,Employed,1,Red,500,113.51,142.22,27.45,58.1,107.01,62.45,159.76
574,England,39,1,Employed,1,Black,250,0,58.66,0,0,62.67,17.72,78.92
575,England,32,1,Employed,1,Red,250,53.69,77.32,4.54,23.35,77.43,12.3,138.41
576,England,20,1,Student,0,Black,1000,0,188.83,9.84,168.3,145.47,8.1,236.86
577,England,45,0,Self-employed,0,Blue,250,12.53,39.81,7.79,8.32,26.45,5.18,33.32
578,England,61,0,Retired,0,Red,1000,29.49,20.25,11.15,47.08,32.33,17.8,118.01
579,England,37,1,Employed,1,Red,1000,195.51,214.68,14.52,203.71,200.74,124.15,418.99
580,England,30,0,Student,1,Black,250,2.54,3.32,2.36,7.04,9.19,6.55,15.93
581,England,64,0,Unemployed,0,Black,250,9.77,17.36,6.69,3.04,5.4,2.08,38.34
583,Scotland,21,1,Student,1,Red,500,101.27,115.62,3.58,116.3,87.86,6.93,187.65
584,England,59,1,Employed,1,Black,250,45.29,77.3,65.89,21.65,59.94,81.18,133.6
585,England,42,1,Unemployed,1,Red,500,4.07,143.78,0,66.44,148.4,0,117.89
586,England,18,0,Student,1,Red,1000,281.47,120.95,0,0,109.47,0,90.82
587,England,26,1,Employed,0,Black,500,10.9,103.83,11.97,55.46,102.32,18.63,146.93
588,England,35,0,Self-employed,1,Blue,1000,129.9,60.6,59.07,92.86,43.33,42.23,217.75
589,England,66,0,Retired,0,Red,250,3.46,11.82,3.13,6.8,23.27,12.1,0
590,Scotland,39,1,Employed,1,Black,250,48.31,64.2,27.32,17.24,51.18,18.19,103.2
591,England,63,0,Employed,1,Red,500,105.35,7.99,0,123.2,15.76,0,258.43
592,England,37,0,Student,0,Blue,250,13.01,23.18,7.73,10.19,18.16,6.06,41.31
593,England,78,0,Employed,1,Black,250,65.19,26.74,81.05,22.2,31.21,25.36,52.56
594,England,23,0,Student,1,Red,250,7.99,35.79,4.9,18.88,36.73,4.89,92.93
595,England,39,0,Self-employed,1,Blue,500,33.41,37.7,30.42,12.96,14.63,11.81,42.58
596,Northern Ireland,25,0,Employed,0,Red,500,13.87,62.49,5.75,0,42.74,9.9,113.65
597,England,52,0,Self-employed,1,Red,500,125.18,26.75,124.01,102.7,0,81.45,194.77
598,England,83,0,Retired,0,Red,250,5.43,13.45,2.8,6.69,16.59,3.46,26.24
599,England,38,0,Unemployed,0,Black,1000,0.63,0.31,0.24,107.46,52.79,40.16,100.78
600,England,62,0,Employed,1,Red,500,87.45,4.28,8.41,53.5,7.24,29.22,128.26
601,England,53,1,Employed,1,Black,250,41.41,0,35.89,21.42,0,14.08,55.62
